Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type
164,"JR Gott III, M Alpert","General relativity in a (2+ 1)-dimensional space-time",1984,"General Relativity and Gravitation","Springer","http://link.springer.com/article/10.1007/BF00762539","http://scholar.google.com/scholar?cites=12834471909033212661&as_sdt=5,33&sciodt=0,33&hl=en&num=20",100,"2015-01-23",""
296,"BF Schutz Jr","Perfect fluids in general relativity: velocity potentials and a variational principle",1970,"Physical Review D","APS","http://journals.aps.org/prd/abstract/10.1103/PhysRevD.2.2762","http://scholar.google.com/scholar?cites=1971448125535080139&as_sdt=5,33&sciodt=0,33&hl=en&num=20",101,"2015-01-23",""
258,"PS Letelier","Clouds of strings in general relativity",1979,"Physical Review D","APS","http://journals.aps.org/prd/abstract/10.1103/PhysRevD.20.1294","http://scholar.google.com/scholar?cites=18152787522655268588&as_sdt=5,33&sciodt=0,33&hl=en&num=20",102,"2015-01-23",""
285,"SA Appleby, RA Battye","Do consistent F (R) models mimic general relativity plus< i> Λ</i>?",2007,"Physics Letters B","Elsevier","http://www.sciencedirect.com/science/article/pii/S0370269307010052","http://scholar.google.com/scholar?cites=8697360399230889008&as_sdt=5,33&sciodt=0,33&hl=en&num=20",103,"2015-01-23",""
88,"MAH MacCallum","Anisotropic and inhomogeneous relativistic cosmologies",1979,"General relativity","inis.iaea.org","http://inis.iaea.org/search/search.aspx?orig_q=RN:11506882","http://scholar.google.com/scholar?cites=661967671598413741&as_sdt=5,33&sciodt=0,33&hl=en&num=20",104,"2015-01-23",""
221,"A Einstein, L Infeld","On the motion of particles in general relativity theory",1949,"Can. J. Math","","","http://scholar.google.com/scholar?cites=11297380142429183414&as_sdt=5,33&sciodt=0,33&hl=en&num=20",105,"2015-01-23","CITATION"
297,"G Randers","On an asymmetrical metric in the four-space of general relativity",1941,"Physical Review","APS","http://journals.aps.org/pr/abstract/10.1103/PhysRev.59.195","http://scholar.google.com/scholar?cites=17081557554925710542&as_sdt=5,33&sciodt=0,33&hl=en&num=20",106,"2015-01-23",""
188,"O Blaes","Exploring black holes: Introduction to general relativity",2001,"Physics Today","scitation.aip.org","","http://scholar.google.com/scholar?cites=5237102252153972122&as_sdt=5,33&sciodt=0,33&hl=en&num=20",107,"2015-01-23","CITATION"
406,"EP Wigner","Relativistic invariance and quantum phenomena",1957,"Reviews of Modern Physics","APS","","http://scholar.google.com/scholar?cites=9087943175920569362&as_sdt=5,33&sciodt=0,33&hl=en&num=20",108,"2015-01-23","CITATION"
231,"R Capovilla, T Jacobson, J Dell","General relativity without the metric",1989,"Physical Review Letters","APS","http://journals.aps.org/prl/abstract/10.1103/PhysRevLett.63.2325","http://scholar.google.com/scholar?cites=9362221073919806895&as_sdt=5,33&sciodt=0,33&hl=en&num=20",109,"2015-01-23",""
340,"GFR Ellis","Dynamics of Pressure‐Free Matter in General Relativity",1967,"Journal of Mathematical Physics","scitation.aip.org","http://scitation.aip.org/content/aip/journal/jmp/8/5/10.1063/1.1705331","http://scholar.google.com/scholar?cites=53581086445668297&as_sdt=5,33&sciodt=0,33&hl=en&num=20",110,"2015-01-23",""
310,"S Weinberg, SW Hawking, W Israel","General relativity: an Einstein centenary survey",1979,"Cambridge UP, Cambridge","","","http://scholar.google.com/scholar?cites=6807140546385342793&as_sdt=5,33&sciodt=0,33&hl=en&num=20",111,"2015-01-23","CITATION"
215,"I Ciufolini, E Pavlis, F Chieppa, E Fernandes-Vieira…","Test of general relativity and measurement of the Lense-Thirring effect with two Earth satellites",1998,"Science","sciencemag.org","http://www.sciencemag.org/content/279/5359/2100.short","http://scholar.google.com/scholar?cites=2080725945568323480&as_sdt=5,33&sciodt=0,33&hl=en&num=20",112,"2015-01-23",""
2611,"H Everett III",""" Relative state"" formulation of quantum mechanics",1957,"Reviews of modern physics","APS","","http://scholar.google.com/scholar?cites=10179206592509765789&as_sdt=5,33&sciodt=0,33&hl=en&num=20",113,"2015-01-23","CITATION"
246,"R Penrose","A remarkable property of plane waves in general relativity",1965,"Reviews of Modern Physics","APS","http://journals.aps.org/rmp/abstract/10.1103/RevModPhys.37.215","http://scholar.google.com/scholar?cites=3230592323711212375&as_sdt=5,33&sciodt=0,33&hl=en&num=20",114,"2015-01-23",""
223,"FW Hehl","Spin and torsion in general relativity: I. Foundations",1973,"General Relativity and Gravitation","Springer","http://link.springer.com/article/10.1007/BF00759853","http://scholar.google.com/scholar?cites=8124339860094252255&as_sdt=5,33&sciodt=0,33&hl=en&num=20",115,"2015-01-23",""
261,"JW Barrett, L Crane","A Lorentzian signature model for quantum general relativity",2000,"Classical and Quantum Gravity","iopscience.iop.org","http://iopscience.iop.org/0264-9381/17/16/302","http://scholar.google.com/scholar?cites=16166158040075935086&as_sdt=5,33&sciodt=0,33&hl=en&num=20",116,"2015-01-23",""
310,"GT Horowitz, RC Myers","AdS-CFT correspondence and a new positive energy conjecture for general relativity",1998,"Physical Review D","APS","http://journals.aps.org/prd/abstract/10.1103/PhysRevD.59.026005","http://scholar.google.com/scholar?cites=15997301548104147787&as_sdt=5,33&sciodt=0,33&hl=en&num=20",117,"2015-01-23",""
287,"WG Dixon","Dynamics of extended bodies in general relativity. I. Momentum and angular momentum",1970,"Proceedings of the Royal Society of …","rspa.royalsocietypublishing.org","http://rspa.royalsocietypublishing.org/content/314/1519/499.short","http://scholar.google.com/scholar?cites=10798646221820169957&as_sdt=5,33&sciodt=0,33&hl=en&num=20",118,"2015-01-23",""
199,"W Van Straten, M Bailes, M Britton","A test of general relativity from the three-dimensional orbital geometry of a binary pulsar",2001,"Nature","nature.com","http://www.nature.com/nature/journal/v412/n6843/abs/412158a0.html","http://scholar.google.com/scholar?cites=8076846206826512311&as_sdt=5,33&sciodt=0,33&hl=en&num=20",119,"2015-01-23",""
287,"VA Berezin, VA Kuzmin, II Tkachev","Dynamics of bubbles in general relativity",1987,"Physical Review D","APS","http://journals.aps.org/prd/abstract/10.1103/PhysRevD.36.2919","http://scholar.google.com/scholar?cites=748103305242707981&as_sdt=5,33&sciodt=0,33&hl=en&num=20",120,"2015-01-23",""
126,"JA Font","Numerical hydrodynamics in general relativity",2003,"Living Rev. Relativity","emis.ams.org","http://www.emis.ams.org/journals/LRG/Articles/lrr-2003-4/?affiliation","http://scholar.google.com/scholar?cites=17434700831304300125&as_sdt=5,33&sciodt=0,33&hl=en&num=20",121,"2015-01-23",""
207,"A Chodos, S Detweiler","Spherically symmetric solutions in five-dimensional general relativity",1982,"General Relativity and Gravitation","Springer","http://link.springer.com/article/10.1007/BF00756803","http://scholar.google.com/scholar?cites=13648846578035024210&as_sdt=5,33&sciodt=0,33&hl=en&num=20",122,"2015-01-23",""
248,"R Jackiw, SY Pi","Chern-Simons modification of general relativity",2003,"Physical Review D","APS","http://journals.aps.org/prd/abstract/10.1103/PhysRevD.68.104012","http://scholar.google.com/scholar?cites=14831910287613088313&as_sdt=5,33&sciodt=0,33&hl=en&num=20",123,"2015-01-23",""
286,"CWF Everitt, DB DeBra, BW Parkinson, JP Turneaure…","Gravity Probe B: Final results of a space experiment to test general relativity",2011,"Physical Review Letters","APS","http://journals.aps.org/prl/abstract/10.1103/PhysRevLett.106.221101","http://scholar.google.com/scholar?cites=15045578858232997570&as_sdt=5,33&sciodt=0,33&hl=en&num=20",124,"2015-01-23",""
280,"GFR Ellis","General relativity and cosmology",1971,"Proc. XLVII Enrico Fermi Summer School","","","http://scholar.google.com/scholar?cites=11506120350047639420&as_sdt=5,33&sciodt=0,33&hl=en&num=20",125,"2015-01-23","CITATION"
288,"R Geroch, J Traschen","Strings and other distributional sources in general relativity",1987,"Physical Review D","APS","http://journals.aps.org/prd/abstract/10.1103/PhysRevD.36.1017","http://scholar.google.com/scholar?cites=4048250407623754215&as_sdt=5,33&sciodt=0,33&hl=en&num=20",126,"2015-01-23",""
224,"T Buchert","On average properties of inhomogeneous fluids in general relativity: perfect fluid cosmologies",2001,"General Relativity and Gravitation","Springer","http://link.springer.com/article/10.1023/A:1012061725841","http://scholar.google.com/scholar?cites=4601234354306170957&as_sdt=5,33&sciodt=0,33&hl=en&num=20",127,"2015-01-23",""
246,"GH Katzin, J Levine, WR Davis","Curvature Collineations: A Fundamental Symmetry Property of the Space‐Times of General Relativity Defined by the Vanishing Lie Derivative of the Riemann …",1969,"Journal of Mathematical Physics","scitation.aip.org","http://scitation.aip.org/content/aip/journal/jmp/10/4/10.1063/1.1664886","http://scholar.google.com/scholar?cites=17591081301255325155&as_sdt=5,33&sciodt=0,33&hl=en&num=20",128,"2015-01-23",""
279,"C Barrabes, W Israel","Thin shells in general relativity and cosmology: The lightlike limit",1991,"Physical Review D","APS","http://journals.aps.org/prd/abstract/10.1103/PhysRevD.43.1129","http://scholar.google.com/scholar?cites=4732531282681715336&as_sdt=5,33&sciodt=0,33&hl=en&num=20",129,"2015-01-23",""
222,"BK Harrison","Bäcklund transformation for the Ernst equation of general relativity",1978,"Physical Review Letters","APS","http://journals.aps.org/prl/abstract/10.1103/PhysRevLett.41.1197","http://scholar.google.com/scholar?cites=4337602298368448878&as_sdt=5,33&sciodt=0,33&hl=en&num=20",130,"2015-01-23",""
201,"R Geroch","What is a singularity in general relativity?",1968,"Annals of Physics","Elsevier","http://www.sciencedirect.com/science/article/pii/0003491668901449","http://scholar.google.com/scholar?cites=16268390201629880609&as_sdt=5,33&sciodt=0,33&hl=en&num=20",131,"2015-01-23",""
280,"JW York","Kinematics and dynamics of general relativity",1979,"Sources of gravitational radiation","books.google.com","http://books.google.com/books?hl=en&lr=&id=rJBOAAAAIAAJ&oi=fnd&pg=PA83&dq=%22general+relativity%22&ots=sEKUqGu05C&sig=HN1lIaUuItbFZbL5jKhIFOyi5ZU","http://scholar.google.com/scholar?cites=5230647589950268136&as_sdt=5,33&sciodt=0,33&hl=en&num=20",132,"2015-01-23",""
107,"DW Sciama","The physical foundations of general relativity",1969,"","philpapers.org","","http://scholar.google.com/scholar?cites=8765057914146168669&as_sdt=5,33&sciodt=0,33&hl=en&num=20",133,"2015-01-23","CITATION"
253,"JM Bardeen","A variational principle for rotating stars in general relativity",1970,"The Astrophysical Journal","adsabs.harvard.edu","","http://scholar.google.com/scholar?cites=17286165956690967011&as_sdt=5,33&sciodt=0,33&hl=en&num=20",134,"2015-01-23","HTML"
121,"S Deser","General relativity and the divergence problem in quantum field theory",1957,"Reviews of modern physics","APS","","http://scholar.google.com/scholar?cites=15071880899602863564&as_sdt=5,33&sciodt=0,33&hl=en&num=20",135,"2015-01-23","CITATION"
204,"JW Maluf","Hamiltonian formulation of the teleparallel description of general relativity",1994,"Journal of Mathematical Physics","scitation.aip.org","http://scitation.aip.org/content/aip/journal/jmp/35/1/10.1063/1.530774","http://scholar.google.com/scholar?cites=2885827807791012360&as_sdt=5,33&sciodt=0,33&hl=en&num=20",136,"2015-01-23",""
197,"E Corinaldesi, A Papapetrou","Spinning test-particles in General Relativity. II",1951,"Proceedings of the Royal Society of London. …","JSTOR","http://www.jstor.org/stable/98894","http://scholar.google.com/scholar?cites=4049237704426645978&as_sdt=5,33&sciodt=0,33&hl=en&num=20",137,"2015-01-23",""
315,"JD Barrow","Chaotic behaviour in general relativity",1982,"Physics Reports","Elsevier","http://www.sciencedirect.com/science/article/pii/0370157382901715","http://scholar.google.com/scholar?cites=15208481355427655513&as_sdt=5,33&sciodt=0,33&hl=en&num=20",138,"2015-01-23",""
204,"BG Schmidt","A new definition of singular points in general relativity",1971,"General relativity and gravitation","Springer","http://link.springer.com/article/10.1007/BF00759538","http://scholar.google.com/scholar?cites=14939313116181336859&as_sdt=5,33&sciodt=0,33&hl=en&num=20",139,"2015-01-23",""
250,"W Kinnersley, M Walker","Uniformly accelerating charged mass in general relativity",1970,"Physical Review D","APS","http://journals.aps.org/prd/abstract/10.1103/PhysRevD.2.1359","http://scholar.google.com/scholar?cites=1182025971584117855&as_sdt=5,33&sciodt=0,33&hl=en&num=20",140,"2015-01-23",""
207,"E Ayon-Beato, A Garcia","Regular black hole in general relativity coupled to nonlinear electrodynamics",1998,"Physical review letters","APS","http://journals.aps.org/prl/abstract/10.1103/PhysRevLett.80.5056","http://scholar.google.com/scholar?cites=14383622439060537932&as_sdt=5,33&sciodt=0,33&hl=en&num=20",141,"2015-01-23",""
185,"II Shapiro, ME Ash, RP Ingalls, WB Smith…","Fourth test of general relativity: New radar result",1971,"Physical Review Letters","APS","http://journals.aps.org/prl/abstract/10.1103/PhysRevLett.26.1132","http://scholar.google.com/scholar?cites=8069838557240424767&as_sdt=5,33&sciodt=0,33&hl=en&num=20",142,"2015-01-23",""
179,"FW Hehl, BK Datta","Nonlinear spinor equation and asymmetric connection in general relativity",1971,"Journal of Mathematical Physics","scitation.aip.org","http://scitation.aip.org/content/aip/journal/jmp/12/7/10.1063/1.1665738","http://scholar.google.com/scholar?cites=5447340123130192801&as_sdt=5,33&sciodt=0,33&hl=en&num=20",143,"2015-01-23",""
190,"JW York Jr","Conformal “thin-sandwich” data for the initial-value problem of general relativity",1999,"Physical review letters","APS","http://journals.aps.org/prl/abstract/10.1103/PhysRevLett.82.1350","http://scholar.google.com/scholar?cites=5103939819047840999&as_sdt=5,33&sciodt=0,33&hl=en&num=20",144,"2015-01-23",""
215,"RL Bowers, EPT Liang","Anisotropic spheres in general relativity",1974,"The Astrophysical Journal","adsabs.harvard.edu","","http://scholar.google.com/scholar?cites=8756313132826584506&as_sdt=5,33&sciodt=0,33&hl=en&num=20",145,"2015-01-23","HTML"
180,"R Reyes, R Mandelbaum, U Seljak, T Baldauf, JE Gunn…","Confirmation of general relativity on large scales from weak lensing and galaxy velocities",2010,"Nature","nature.com","http://www.nature.com/nature/journal/v464/n7286/abs/nature08857.html","http://scholar.google.com/scholar?cites=12273606060889038712&as_sdt=5,33&sciodt=0,33&hl=en&num=20",146,"2015-01-23",""
208,"IH Stairs","Pulsars in binary systems: probing binary stellar evolution and general relativity",2004,"Science","sciencemag.org","http://www.sciencemag.org/content/304/5670/547.short","http://scholar.google.com/scholar?cites=613852904307272059&as_sdt=5,33&sciodt=0,33&hl=en&num=20",147,"2015-01-23",""
295,"T Thiemann","Introduction to modern canonical quantum general relativity",2001,"arXiv preprint gr-qc/0110034","arxiv.org","http://arxiv.org/abs/gr-qc/0110034","http://scholar.google.com/scholar?cites=12229927858375836830&as_sdt=5,33&sciodt=0,33&hl=en&num=20",148,"2015-01-23",""
151,"FW Hehl, P von der Heyde, GD Kerlick","General relativity with spin and torsion and its deviations from Einstein's theory",1974,"Physical Review D","APS","http://journals.aps.org/prd/abstract/10.1103/PhysRevD.10.1066","http://scholar.google.com/scholar?cites=18375238253838719973&as_sdt=5,33&sciodt=0,33&hl=en&num=20",149,"2015-01-23",""
88,"D Howard, J Stachel","Einstein and the history of general relativity",1989,"","inis.iaea.org","http://inis.iaea.org/search/search.aspx?orig_q=RN:22011286","http://scholar.google.com/scholar?cites=8444153840371724216&as_sdt=5,33&sciodt=0,33&hl=en&num=20",150,"2015-01-23",""
156,"A Trautman","Foundations and current problems of general relativity (notes by graham dixon, petros florides and gerald lemmer)",1965,"","philpapers.org","","http://scholar.google.com/scholar?cites=1368488833807181510&as_sdt=5,33&sciodt=0,33&hl=en&num=20",151,"2015-01-23","CITATION"
